timestamp,wei
1661644800,10000000000000000000
1662422400,13000000000000000000
1662681600,7000000000000000000
1663113600,9000000000000000000
1663286400,16900000000000000000
1663977600,21800000000000000000
1664409600,11300000000000000000
1664928000,23000000000000000000
1665619200,13000000000000000000
1666310400,24000000000000000000
1667260800,50000000000000000000
1668384000,10000000000000000000
1669161600,14000000000000000000
1670371200,11000000000000000000
1672790400,5300000000000000000
1674172800,10000000000000000000
1675382400,10000000000000000000
1677801600,16000000000000000000
1679443200,22000000000000000000
1681257600,24000000000000000000
1681862400,38000000000000000000
1682612730,59410669065545833287
1682689052,61826011231331068980
1682767025,62100262718630958769
1682853694,57851442343680472521
1682935813,60106739488688456627
1683048815,61476180033895813427
1683104408,61631662121232509742
1683188353,60150665886089089356
1683357209,373127125094918670757
1683629624,122398585301753279109
1683708428,148461068551537651259
1683825998,253074750329804820896
1683890438,203837870679155597097
1683980307,148276716554211512247
1684051922,158645100380032069489
1684095495,160538429614112691567
1684143679,153286387378547065679
1684245876,180958177477274418550
1684364967,182587526890247589088
1684421094,68524039503953837810
1684451967,155491159619504555056
1684483828,149823588075824561710
1684543022,114811055372918136489
1684570936,116142444671519501222
1684623844,202637254145097289817
1684658748,203301876117590282762
1684817397,214799579888622671376
1684874064,175876222858045588773
1684908180,210685173616539864784
1685028787,204609322839628859013
1685070005,213998862603701141497
1685086834,261401660284877039012
1685202042,309626534919811721422
1685253467,307589583658467104829
1685342655,382252352086492931062
1685364615,378198848909007649957
1685435331,395188426297119248837
1685473008,470971698200935508669
1685519113,410988727230335256903
1685641200,255221467928876219901
1685689978,260985029894677410912
1685742807,217606671795049559798
1685776226,219010998795328174229
1685860871,185523603770857116177
1685989041,244352764283079563631
1686063101,298410248332875586478
1686092830,498333429574348764998
1686133483,496311290832971137993
1686175869,615921964249972866376
1686207894,689783514616229300547
1686318672,465910710771028557288
1686386276,371386956180754838778
1686434020,679400782187375636779
1686468452,704804083736168891261
1686560469,693941445723483688616
1686702278,491939027053312324976
1686737513,536147986503460213362
1686765656,533076909001345958379
1686835203,642141255115121927282
1686913180,693642285342774564000
1686964504,656306869271322429927
1687001767,685677765673401965121
1687039615,717864386552349472671
1687094115,697443322714741536485
1687254105,790281696726297358898
1687388667,691926897710309421318
1687418268,719350092209613726870
1687778197,796847064149454436728
1687853585,956974284726121253353
1687927670,836796007732050035589
1687974731,816674608960875175046
1688036209,817481006033426112612
1688122547,825122144255656196727
1688200144,830372144974831142001
1688285420,808104938255090828988
1688337102,821251916805681276236
1688370200,933890435619915365121
1688426896,915142978272833024113
1688453880,1073044744991542783043
1688549972,990354169923016225291
1688683211,824474462890995657860
1688730915,860079657551714580629
1688769424,867978076729456012603
1688815391,849572744505723656741
